"""Longitude (x)","""""Latitude (y)""""","""""Station Name""""","""""Climate ID""""","""""Date/Time""""","""""Year""""","""""Month""""","""""Day""""","""""Time""""","""""Temp (°C)""""","""""Temp Flag""""","""""Dew Point Temp (°C)""""","""""Dew Point Temp Flag""""","""""Rel Hum (%)""""","""""Rel Hum Flag""""","""""Wind Dir (10s deg)""""","""""Wind Dir Flag""""","""""Wind Spd (km/h)""""","""""Wind Spd Flag""""","""""Visibility (km)""""","""""Visibility Flag""""","""""Stn Press (kPa)""""","""""Stn Press Flag""""","""""Hmdx""""","""""Hmdx Flag""""","""""Wind Chill""""","""""Wind Chill Flag""""","""""Weather"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-03 16:00""""","""""2015""""","""""01""""","""""03""""","""""16:00""""","""""0.3""""","""""""""","""""0.1""""","""""""""","""""98""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.26""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-03 17:00""""","""""2015""""","""""01""""","""""03""""","""""17:00""""","""""0.7""""","""""""""","""""0.3""""","""""""""","""""97""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.10""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-03 18:00""""","""""2015""""","""""01""""","""""03""""","""""18:00""""","""""1.0""""","""""""""","""""0.6""""","""""""""","""""97""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.98""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-03 19:00""""","""""2015""""","""""01""""","""""03""""","""""19:00""""","""""1.4""""","""""""""","""""1.0""""","""""""""","""""97""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.87""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-03 20:00""""","""""2015""""","""""01""""","""""03""""","""""20:00""""","""""1.7""""","""""""""","""""1.4""""","""""""""","""""98""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.80""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-03 21:00""""","""""2015""""","""""01""""","""""03""""","""""21:00""""","""""2.0""""","""""""""","""""1.8""""","""""""""","""""99""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.69""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-03 22:00""""","""""2015""""","""""01""""","""""03""""","""""22:00""""","""""2.2""""","""""""""","""""2.1""""","""""""""","""""99""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.62""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-03 23:00""""","""""2015""""","""""01""""","""""03""""","""""23:00""""","""""2.4""""","""""""""","""""2.3""""","""""""""","""""99""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.49""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-04 00:00""""","""""2015""""","""""01""""","""""04""""","""""00:00""""","""""2.6""""","""""""""","""""2.5""""","""""""""","""""99""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.41""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-04 01:00""""","""""2015""""","""""01""""","""""04""""","""""01:00""""","""""2.8""""","""""""""","""""2.8""""","""""""""","""""100""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.32""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-04 02:00""""","""""2015""""","""""01""""","""""04""""","""""02:00""""","""""2.7""""","""""""""","""""2.7""""","""""""""","""""100""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.30""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-04 03:00""""","""""2015""""","""""01""""","""""04""""","""""03:00""""","""""2.5""""","""""""""","""""2.5""""","""""""""","""""100""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.23""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-04 04:00""""","""""2015""""","""""01""""","""""04""""","""""04:00""""","""""2.5""""","""""""""","""""2.5""""","""""""""","""""100""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.08""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-04 05:00""""","""""2015""""","""""01""""","""""04""""","""""05:00""""","""""2.6""""","""""""""","""""2.6""""","""""""""","""""100""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""98.97""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-04 06:00""""","""""2015""""","""""01""""","""""04""""","""""06:00""""","""""2.7""""","""""""""","""""2.6""""","""""""""","""""99""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""98.85""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-04 07:00""""","""""2015""""","""""01""""","""""04""""","""""07:00""""","""""2.7""""","""""""""","""""2.6""""","""""""""","""""99""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""98.85""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-04 08:00""""","""""2015""""","""""01""""","""""04""""","""""08:00""""","""""3.0""""","""""""""","""""2.7""""","""""""""","""""98""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""98.72""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-04 09:00""""","""""2015""""","""""01""""","""""04""""","""""09:00""""","""""2.7""""","""""""""","""""2.4""""","""""""""","""""98""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""98.69""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-04 10:00""""","""""2015""""","""""01""""","""""04""""","""""10:00""""","""""3.5""""","""""""""","""""3.2""""","""""""""","""""97""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""98.61""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-04 11:00""""","""""2015""""","""""01""""","""""04""""","""""11:00""""","""""3.1""""","""""""""","""""2.8""""","""""""""","""""98""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""98.69""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-04 12:00""""","""""2015""""","""""01""""","""""04""""","""""12:00""""","""""3.5""""","""""""""","""""3.1""""","""""""""","""""97""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""98.55""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-04 13:00""""","""""2015""""","""""01""""","""""04""""","""""13:00""""","""""4.3""""","""""""""","""""3.9""""","""""""""","""""97""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""98.58""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-04 14:00""""","""""2015""""","""""01""""","""""04""""","""""14:00""""","""""4.7""""","""""""""","""""1.6""""","""""""""","""""80""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""98.71""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-04 15:00""""","""""2015""""","""""01""""","""""04""""","""""15:00""""","""""4.1""""","""""""""","""""1.0""""","""""""""","""""80""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""98.81""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-04 16:00""""","""""2015""""","""""01""""","""""04""""","""""16:00""""","""""3.6""""","""""""""","""""0.5""""","""""""""","""""80""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""98.94""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-04 17:00""""","""""2015""""","""""01""""","""""04""""","""""17:00""""","""""3.2""""","""""""""","""""-0.9""""","""""""""","""""75""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.12""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-04 18:00""""","""""2015""""","""""01""""","""""04""""","""""18:00""""","""""2.0""""","""""""""","""""-2.0""""","""""""""","""""75""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.24""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-04 19:00""""","""""2015""""","""""01""""","""""04""""","""""19:00""""","""""0.1""""","""""""""","""""-0.7""""","""""""""","""""95""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.43""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-04 20:00""""","""""2015""""","""""01""""","""""04""""","""""20:00""""","""""-0.3""""","""""""""","""""-1.8""""","""""""""","""""89""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.51""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-04 21:00""""","""""2015""""","""""01""""","""""04""""","""""21:00""""","""""0.1""""","""""""""","""""-2.5""""","""""""""","""""83""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.56""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-04 22:00""""","""""2015""""","""""01""""","""""04""""","""""22:00""""","""""-2.0""""","""""""""","""""-6.8""""","""""""""","""""69""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.71""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-04 23:00""""","""""2015""""","""""01""""","""""04""""","""""23:00""""","""""-3.1""""","""""""""","""""-7.6""""","""""""""","""""71""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.84""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-05 00:00""""","""""2015""""","""""01""""","""""05""""","""""00:00""""","""""-4.3""""","""""""""","""""-9.1""""","""""""""","""""69""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.96""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-05 01:00""""","""""2015""""","""""01""""","""""05""""","""""01:00""""","""""-4.7""""","""""""""","""""-10.3""""","""""""""","""""65""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.09""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-05 02:00""""","""""2015""""","""""01""""","""""05""""","""""02:00""""","""""-5.3""""","""""""""","""""-11.1""""","""""""""","""""64""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.24""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-05 03:00""""","""""2015""""","""""01""""","""""05""""","""""03:00""""","""""-5.7""""","""""""""","""""-12.1""""","""""""""","""""61""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.41""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-05 04:00""""","""""2015""""","""""01""""","""""05""""","""""04:00""""","""""-6.3""""","""""""""","""""-12.3""""","""""""""","""""63""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.47""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-05 05:00""""","""""2015""""","""""01""""","""""05""""","""""05:00""""","""""-7.8""""","""""""""","""""-10.3""""","""""""""","""""82""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.62""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-05 06:00""""","""""2015""""","""""01""""","""""05""""","""""06:00""""","""""-8.8""""","""""""""","""""-11.5""""","""""""""","""""81""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.73""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-05 07:00""""","""""2015""""","""""01""""","""""05""""","""""07:00""""","""""-9.8""""","""""""""","""""-12.9""""","""""""""","""""78""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.85""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-05 08:00""""","""""2015""""","""""01""""","""""05""""","""""08:00""""","""""-10.3""""","""""""""","""""-16.0""""","""""""""","""""63""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.99""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-05 09:00""""","""""2015""""","""""01""""","""""05""""","""""09:00""""","""""-10.3""""","""""""""","""""-16.1""""","""""""""","""""62""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.09""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-05 10:00""""","""""2015""""","""""01""""","""""05""""","""""10:00""""","""""-10.1""""","""""""""","""""-16.0""""","""""""""","""""62""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.17""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-05 11:00""""","""""2015""""","""""01""""","""""05""""","""""11:00""""","""""-9.7""""","""""""""","""""-15.7""""","""""""""","""""62""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.21""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-05 12:00""""","""""2015""""","""""01""""","""""05""""","""""12:00""""","""""-10.3""""","""""""""","""""-15.5""""","""""""""","""""65""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.24""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-05 13:00""""","""""2015""""","""""01""""","""""05""""","""""13:00""""","""""-9.9""""","""""""""","""""-16.5""""","""""""""","""""58""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.22""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-05 14:00""""","""""2015""""","""""01""""","""""05""""","""""14:00""""","""""-9.9""""","""""""""","""""-16.9""""","""""""""","""""56""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.26""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-05 15:00""""","""""2015""""","""""01""""","""""05""""","""""15:00""""","""""-10.4""""","""""""""","""""-17.3""""","""""""""","""""57""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.36""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-05 16:00""""","""""2015""""","""""01""""","""""05""""","""""16:00""""","""""-10.8""""","""""""""","""""-17.7""""","""""""""","""""57""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.43""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-05 17:00""""","""""2015""""","""""01""""","""""05""""","""""17:00""""","""""-11.4""""","""""""""","""""-18.8""""","""""""""","""""54""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.53""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-05 18:00""""","""""2015""""","""""01""""","""""05""""","""""18:00""""","""""-11.7""""","""""""""","""""-17.6""""","""""""""","""""62""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.61""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2015-01-05 19:00""""","""""2015""""","""""01""""","""""05""""","""""19:00""""","""""-12.0""""","""""""""","""""-17.4""""","""""""""","""""64""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""101.59""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
